date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:58:30	17949/17949	---M--	200	added ('OK')	image/jpeg	etag:%22598c2d8d-461d%22	http://demo2.drfuri.com/intro/naix/images/s-2.jpg	C:/My%20Web%20Sites/http___demo2.drfuri.com_intro_naix_/demo2.drfuri.com/intro/naix/images/s-2.jpg	(from http://demo2.drfuri.com/intro/naix/)
13:58:30	26655/26655	---M--	200	added ('OK')	image/jpeg	etag:%22598c2d60-681f%22	http://demo2.drfuri.com/intro/naix/images/b-6.jpg	C:/My%20Web%20Sites/http___demo2.drfuri.com_intro_naix_/demo2.drfuri.com/intro/naix/images/b-6.jpg	(from http://demo2.drfuri.com/intro/naix/)
13:58:32	42832/42832	---M--	200	added ('OK')	image/jpeg	etag:%22598c2d8c-a750%22	http://demo2.drfuri.com/intro/naix/images/s-1.jpg	C:/My%20Web%20Sites/http___demo2.drfuri.com_intro_naix_/demo2.drfuri.com/intro/naix/images/s-1.jpg	(from http://demo2.drfuri.com/intro/naix/)
13:58:32	11788/11788	---M--	200	added ('OK')	image/jpeg	etag:%22598c2d8e-2e0c%22	http://demo2.drfuri.com/intro/naix/images/s-3.jpg	C:/My%20Web%20Sites/http___demo2.drfuri.com_intro_naix_/demo2.drfuri.com/intro/naix/images/s-3.jpg	(from http://demo2.drfuri.com/intro/naix/)
13:58:32	11904/11904	---M--	200	added ('OK')	image/jpeg	etag:%22598c2d8f-2e80%22	http://demo2.drfuri.com/intro/naix/images/s-5.jpg	C:/My%20Web%20Sites/http___demo2.drfuri.com_intro_naix_/demo2.drfuri.com/intro/naix/images/s-5.jpg	(from http://demo2.drfuri.com/intro/naix/)
13:58:33	11271/11271	---M--	200	added ('OK')	image/jpeg	etag:%22598c2d8e-2c07%22	http://demo2.drfuri.com/intro/naix/images/s-4.jpg	C:/My%20Web%20Sites/http___demo2.drfuri.com_intro_naix_/demo2.drfuri.com/intro/naix/images/s-4.jpg	(from http://demo2.drfuri.com/intro/naix/)
13:58:33	9103/9103	---M--	200	added ('OK')	image/jpeg	etag:%22598c2d90-238f%22	http://demo2.drfuri.com/intro/naix/images/s-7.jpg	C:/My%20Web%20Sites/http___demo2.drfuri.com_intro_naix_/demo2.drfuri.com/intro/naix/images/s-7.jpg	(from http://demo2.drfuri.com/intro/naix/)
13:58:34	11017/11017	---M--	200	added ('OK')	image/jpeg	etag:%22598c2d8f-2b09%22	http://demo2.drfuri.com/intro/naix/images/s-6.jpg	C:/My%20Web%20Sites/http___demo2.drfuri.com_intro_naix_/demo2.drfuri.com/intro/naix/images/s-6.jpg	(from http://demo2.drfuri.com/intro/naix/)
13:58:34	10987/10987	---M--	200	added ('OK')	image/jpeg	etag:%22598c2d90-2aeb%22	http://demo2.drfuri.com/intro/naix/images/s-8.jpg	C:/My%20Web%20Sites/http___demo2.drfuri.com_intro_naix_/demo2.drfuri.com/intro/naix/images/s-8.jpg	(from http://demo2.drfuri.com/intro/naix/)
13:58:34	8746/8746	---M--	200	added ('OK')	image/png	etag:%22598c2d91-222a%22	http://demo2.drfuri.com/intro/naix/images/vs.png	C:/My%20Web%20Sites/http___demo2.drfuri.com_intro_naix_/demo2.drfuri.com/intro/naix/images/vs.png	(from http://demo2.drfuri.com/intro/naix/)
13:58:35	5537/5537	---M--	200	added ('OK')	image/jpeg	etag:%22598c2d90-15a1%22	http://demo2.drfuri.com/intro/naix/images/s-9.jpg	C:/My%20Web%20Sites/http___demo2.drfuri.com_intro_naix_/demo2.drfuri.com/intro/naix/images/s-9.jpg	(from http://demo2.drfuri.com/intro/naix/)
13:58:36	25978/25978	---M--	200	added ('OK')	image/jpeg	etag:%22598c2d66-657a%22	http://demo2.drfuri.com/intro/naix/images/f1.jpg	C:/My%20Web%20Sites/http___demo2.drfuri.com_intro_naix_/demo2.drfuri.com/intro/naix/images/f1.jpg	(from http://demo2.drfuri.com/intro/naix/)
13:58:38	22205/22205	---M--	200	added ('OK')	image/png	etag:%22598c2d67-56bd%22	http://demo2.drfuri.com/intro/naix/images/f2.png	C:/My%20Web%20Sites/http___demo2.drfuri.com_intro_naix_/demo2.drfuri.com/intro/naix/images/f2.png	(from http://demo2.drfuri.com/intro/naix/)
13:58:42	28111/28111	---M--	200	added ('OK')	image/jpeg	etag:%22598c2d81-6dcf%22	http://demo2.drfuri.com/intro/naix/images/o1.jpg	C:/My%20Web%20Sites/http___demo2.drfuri.com_intro_naix_/demo2.drfuri.com/intro/naix/images/o1.jpg	(from http://demo2.drfuri.com/intro/naix/)
